macro_avg_precision,macro_avg_recall,macro_avg_f1-score,macro_avg_support,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1-score,weighted_avg_support,accuracy,ROC-AUC
0.6042543868923218,0.5786423841059603,0.5736974721727823,1208.0,0.6042543868923218,0.5786423841059603,0.5736974721727823,1208.0,0.5786423841059603,0.9708043598233995
0.6513941940412529,0.6208609271523179,0.6172065096704129,1208.0,0.6513941940412529,0.6208609271523179,0.6172065096704129,1208.0,0.6208609271523179,0.9762306843267108
